dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
1.101706,tcp,,FIN,10,6,534,268,13.615247,254,252,3492.764648,1626.568237,2,1,122.345556,210.026,7001.264169,368.188156,255,1559526740,1148169021,255,0.148422,0.051575,0.096847,53,45,0,0,6,1,1,1,1,1,0,0,0,3,1,0,Normal,0
0.87125,tcp,,FIN,10,6,534,268,17.216643,254,252,4416.643066,2056.814941,2,1,93.217667,146.528594,4636.543295,221.718016,255,3255835217,1889724219,255,0.223944,0.138598,0.085346,53,45,0,0,5,1,2,1,1,2,0,0,0,1,3,0,Normal,0
0.788009,tcp,,FIN,10,8,534,354,21.573358,254,252,4883.192871,3147.172119,2,1,85.134778,101.43857,4954.892339,204.445734,255,2496859982,1422713402,255,0.191683,0.077933,0.11375,53,44,0,0,5,1,2,1,1,2,0,0,0,6,3,0,Normal,0
1.083972,tcp,,FIN,10,8,534,354,15.683062,254,252,3549.907227,2287.88208,2,1,120.342444,142.901,6618.268905,244.262937,255,3750062097,655703984,255,0.166422,0.083657,0.082765,53,44,0,0,5,1,1,1,1,1,0,0,0,3,1,0,Normal,0
0.881806,tcp,,FIN,10,6,534,268,17.010544,254,252,4363.771484,2032.192993,2,1,92.385333,167.131797,4994.668939,264.681094,255,797919342,1670829165,255,0.117643,0.046139,0.071504,53,45,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Normal,0
0.71119,tcp,,FIN,10,6,756,268,21.091411,254,252,7660.400391,2519.720459,2,1,76.563889,121.390203,4139.231882,188.797859,255,3067695688,1418886484,255,0.170837,0.104236,0.066601,76,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,Normal,0
1.071424,tcp,,FIN,10,8,534,354,15.866734,254,252,3591.481934,2314.676514,2,1,116.796667,139.229578,6857.232008,217.094969,255,1119897265,1819674942,255,0.216821,0.096812,0.120009,53,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.820597,tcp,,FIN,10,6,534,268,18.279375,254,252,4689.269043,2183.775879,2,1,88.222444,139.805,4736.65893,238.257281,255,388794485,2058602822,255,0.164142,0.121563,0.042579,53,45,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.985806,tcp,,FIN,10,8,756,354,17.244773,254,252,5526.442383,2515.708008,2,1,105.335333,125.537141,5855.305828,216.713562,255,1147885066,2109654667,255,0.177377,0.107038,0.070339,76,44,0,0,5,1,1,1,1,3,0,0,0,2,3,0,Normal,0
0.931536,tcp,,FIN,10,8,756,354,18.249429,254,252,5848.405273,2662.269531,2,1,96.162556,115.640141,5438.62496,182.347766,255,368900990,4288689013,255,0.24407,0.122049,0.122021,76,44,0,0,4,1,2,1,1,3,0,0,0,2,3,0,Normal,0
0.841662,tcp,,FIN,10,8,756,354,20.198132,254,252,6472.907227,2946.551025,2,1,86.654444,111.51743,6038.139179,146.051453,255,287944877,3937822830,255,0.130548,0.061032,0.069516,76,44,0,0,4,1,2,1,1,3,0,0,0,2,3,0,Normal,0
0.885044,tcp,,FIN,10,6,756,268,16.94831,254,252,6155.626465,2024.758179,2,1,98.338222,155.628406,5825.952028,284.399594,255,3060975153,12018049,255,0.170367,0.106177,0.06419,76,45,0,0,6,1,1,1,1,4,0,0,0,2,4,0,Normal,0
0.675132,tcp,,FIN,10,6,756,268,22.217878,254,252,8069.533203,2654.295898,2,1,72.888444,111.274398,3880.422934,177.583156,255,1756761926,1927135502,255,0.267179,0.118751,0.148428,76,45,0,0,6,1,1,1,1,4,0,0,0,3,4,0,Normal,0
0.717741,tcp,,FIN,10,8,534,354,23.685424,254,252,5361.265137,3455.2854,2,1,79.749,86.581,4214.044203,172.348922,255,3772660237,856393337,255,0.187876,0.091295,0.096581,53,44,0,0,7,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.824706,tcp,,FIN,10,6,534,268,18.188299,254,252,4665.905273,2172.895508,2,1,82.716444,153.484,4466.368772,239.411375,255,3538677481,1766821902,255,0.148963,0.057285,0.091678,53,45,0,0,7,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.930536,tcp,,FIN,10,8,534,354,18.269041,254,252,4135.250977,2665.130615,2,1,103.392889,118.850859,4984.88214,212.036922,255,3406751298,3361404614,255,0.190993,0.097856,0.093137,53,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.897066,tcp,,FIN,10,8,534,354,18.950668,254,252,4289.539551,2764.568115,2,1,99.554222,114.86657,5702.450087,199.851484,255,247346994,3932272911,255,0.191377,0.092991,0.098386,53,44,0,0,6,1,1,1,1,1,0,0,0,3,1,0,Normal,0
1.000022,tcp,,FIN,10,8,534,354,16.999625,254,252,3847.915039,2479.945312,2,1,111.002556,129.11743,6519.26287,181.627844,255,2712020046,1043902620,255,0.156298,0.096198,0.0601,53,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Normal,0
0.546967,tcp,,FIN,10,6,756,268,27.423956,254,252,9960.380859,3276.248779,2,1,57.017778,91.03,3086.603661,138.676797,255,2438881696,127042916,255,0.181727,0.091814,0.089913,76,45,0,0,5,1,1,1,1,4,0,0,0,2,4,0,Normal,0
1.041701,tcp,,FIN,10,6,534,268,14.399526,254,252,3693.958496,1720.263428,2,1,100.128556,178.880594,5457.723576,271.068906,255,208872648,971319883,255,0.268328,0.147295,0.121033,53,45,0,0,6,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.562586,tcp,,FIN,10,6,756,268,26.66259,254,252,9683.852539,3185.290771,2,1,60.021222,101.513797,3015.130888,153.953109,255,1601736873,1273374168,255,0.195645,0.055011,0.140634,76,45,0,0,5,1,2,1,1,4,0,0,0,1,4,0,Normal,0
0.97151,tcp,,FIN,10,8,756,354,17.498533,254,252,5607.765137,2552.727295,2,1,104.221444,128.27243,8077.948314,185.648578,255,3855123042,4129814187,255,0.111421,0.073594,0.037827,76,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
0.312305,tcp,,FIN,10,6,756,268,48.02997,254,252,17444.48438,5737.980469,2,1,32.396,46.422602,1625.400993,63.162934,255,2219234884,3807386805,255,0.112068,0.080183,0.031885,76,45,0,0,6,1,3,2,1,4,0,0,0,4,4,0,Normal,0
0.532185,tcp,,FIN,10,6,756,268,28.185686,254,252,10237.04102,3367.25,2,1,59.022778,93.574398,3085.837118,160.9105,255,3920859029,2107843015,255,0.115237,0.064304,0.050933,76,45,0,0,6,1,3,2,1,4,0,0,0,4,4,0,Normal,0
0.492125,tcp,,FIN,10,6,756,268,30.480061,254,252,11070.3584,3641.351318,2,1,51.330889,89.228797,2539.233406,114.360008,255,494106217,1506607001,255,0.144399,0.04598,0.098419,76,45,0,0,8,1,1,1,1,5,0,0,0,3,5,0,Normal,0
1.129543,tcp,,FIN,10,8,534,354,15.050335,254,252,3406.687744,2195.578369,2,1,120.749889,152.557578,7296.551638,308.931969,255,2128814159,110813804,255,0.13208,0.061632,0.070448,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.826758,tcp,,FIN,10,8,534,354,20.562244,254,252,4654.324219,2999.668457,2,1,91.838556,106.245289,5964.657901,148.180234,255,3648456328,886336611,255,0.116276,0.083034,0.033242,53,44,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Normal,0
1.112144,tcp,,FIN,10,6,534,268,13.487462,254,252,3459.983643,1611.302124,2,1,123.467111,205.893203,7951.601357,383.865313,255,3932642055,763138954,255,0.161662,0.082669,0.078993,53,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0
1.129024,tcp,,FIN,10,8,534,354,15.057253,254,252,3408.253418,2196.587402,2,1,125.447111,153.466578,7304.714273,258.907656,255,3455987665,2523986087,255,0.087688,0.054,0.033688,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.730638,tcp,,FIN,10,6,534,268,20.530002,254,252,5266.629883,2452.650879,2,1,81.148889,131.899,3908.888173,175.25375,255,3041601142,2498408459,255,0.135369,0.071135,0.064234,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.746307,tcp,,FIN,10,6,534,268,20.098967,254,252,5156.055176,2401.156494,2,1,80.023444,134.775594,4492.681077,238.571812,255,1720167458,2116797883,255,0.161951,0.07242,0.089531,53,45,0,0,2,1,1,1,1,1,0,0,0,3,1,0,Normal,0
1.279809,tcp,,FIN,10,8,534,354,13.283232,254,252,3006.69873,1937.789185,2,1,142.201,171.422,8839.922562,253.43625,255,3916661216,2338122569,255,0.211825,0.07911,0.132715,53,44,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Normal,0
1.053131,tcp,,FIN,10,8,534,354,16.142342,254,252,3653.866455,2354.882812,2,1,115.399556,143.010859,6879.089637,228.645656,255,3334251151,1449696415,255,0.15833,0.052051,0.106279,53,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Normal,0
0.598284,tcp,,FIN,10,6,534,268,25.071705,254,252,6431.728027,2995.23291,2,1,66.476,111.476398,3536.40102,189.862109,255,1075488034,3577543177,255,0.078796,0.039841,0.038955,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
1.008076,tcp,,FIN,10,8,534,354,16.863809,254,252,3817.172607,2460.13208,2,1,106.742222,134.818141,7416.519563,186.600875,255,3621677784,2353384270,255,0.136364,0.064346,0.072018,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.658704,tcp,,FIN,10,6,534,268,22.771989,254,252,5841.774414,2720.493652,2,1,66.988556,121.34,3422.910918,168.683078,255,1882388116,2446708642,255,0.104244,0.052,0.052244,53,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
0.740905,tcp,,FIN,10,8,534,354,22.944912,254,252,5193.648438,3347.257812,2,1,77.713444,92.65657,4268.867058,162.503297,255,3110083974,1404562403,255,0.160003,0.0923,0.067703,53,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0
0.741813,tcp,,FIN,10,6,534,268,20.220729,254,252,5187.291016,2415.703125,2,1,80.074444,135.356203,4638.466085,228.047828,255,1928607448,2341215123,255,0.094275,0.065031,0.029244,53,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0
0.540577,tcp,,FIN,10,6,534,268,27.748129,254,252,7118.319824,3314.976318,2,1,55.711111,93.985203,2886.356883,130.2765,255,1947041350,2731671997,255,0.112568,0.070644,0.041924,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.424347,tcp,,FIN,10,6,534,268,35.348428,254,252,9068.049805,4222.958984,2,1,47.041333,64.761,2370.039616,97.763633,255,4239069671,1396391669,255,0.169198,0.100539,0.068659,53,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.868085,tcp,,FIN,10,8,534,354,19.583335,254,252,4432.745605,2856.863037,2,1,91.120222,113.11757,5761.760133,177.701562,255,1837412086,1143923833,255,0.132735,0.076254,0.056481,53,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
1.004512,tcp,,FIN,10,6,534,268,14.932625,254,252,3830.716064,1783.950928,2,1,111.612444,191.593594,6902.987787,368.271281,255,1922261146,3735966896,255,0.130944,0.045903,0.085041,53,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0
0.566198,tcp,,FIN,10,6,534,268,26.492499,254,252,6796.208984,3164.970703,2,1,61.359333,105.097203,3235.292483,181.481094,255,1388731622,1045510816,255,0.114861,0.040708,0.074153,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.466319,tcp,,FIN,10,6,534,268,32.166822,254,252,8251.862305,3842.863037,2,1,48.834,74.638602,2782.480636,123.472328,255,397233913,1225724855,255,0.211708,0.093118,0.11859,53,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0
1.118827,tcp,,FIN,10,8,534,354,15.194485,254,252,3439.316406,2216.607178,2,1,124.314111,152.849,7826.286675,230.693984,255,1993167050,459532719,255,0.110076,0.048103,0.061973,53,44,0,0,4,1,1,1,1,2,0,0,0,3,2,0,Normal,0
0.807746,tcp,,FIN,10,6,534,268,18.570194,254,252,4763.874023,2218.519287,2,1,89.643667,148.355,5252.044887,259.912828,255,3687594915,3857751161,255,0.104532,0.065968,0.038564,53,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.746498,tcp,,FIN,10,8,534,354,22.773002,254,252,5154.73584,3322.179199,2,1,80.037111,94.587711,4369.127342,169.58575,255,2821852599,753375375,255,0.145262,0.084375,0.060887,53,44,0,0,4,1,1,1,1,2,0,0,0,4,2,0,Normal,0
0.982049,tcp,,FIN,10,6,534,268,15.274187,254,252,3918.338135,1824.756226,2,1,107.405111,175.298203,7147.627847,313.844625,255,704968068,4286599334,255,0.174653,0.105545,0.069108,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
1.086638,tcp,,FIN,10,8,534,354,15.644585,254,252,3541.197754,2282.268799,2,1,120.722778,136.373422,6544.957959,286.063,255,1026771750,1997458692,255,0.198572,0.132015,0.066557,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.7139,tcp,,FIN,10,8,534,354,23.812858,254,252,5390.110352,3473.875732,2,1,75.833667,94.361289,4689.756326,159.425078,255,1424168303,2391080628,255,0.112623,0.053362,0.059261,53,44,0,0,1,1,2,1,1,1,0,0,0,2,2,0,Normal,0
1.027697,tcp,,FIN,14,12,774,642,24.326237,254,252,5596.980469,4585.009277,4,3,77.452154,88.672,4778.06878,133.953453,255,1249997319,3875256512,255,0.111921,0.052296,0.059625,55,54,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
1.488336,tcp,,FIN,10,8,534,354,11.422152,254,252,2585.437744,1666.290405,2,1,163.557444,203.319859,9878.824397,336.455531,255,3705480584,902135611,255,0.143446,0.065089,0.078357,53,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
1.385917,tcp,,FIN,10,8,534,354,12.266247,254,252,2776.501221,1789.428955,2,1,143.147222,190.936719,8576.357219,269.363625,255,4294081219,3654890022,255,0.164124,0.049351,0.114773,53,44,0,0,2,1,2,1,1,1,0,0,0,1,1,0,Normal,0
1.357381,tcp,,FIN,10,8,534,354,12.524118,254,252,2834.871094,1827.047852,2,1,150.820111,178.319141,8452.880245,289.585094,255,246965045,672671849,255,0.187932,0.108395,0.079537,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
1.121289,tcp,,FIN,14,10,774,556,20.512107,254,252,5129.810547,3574.45752,4,3,84.282923,118.544445,4510.27796,176.232578,255,1418472647,3859267528,255,0.121136,0.05438,0.066756,55,56,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
1.270438,tcp,,FIN,10,8,534,354,13.381212,254,252,3028.876709,1952.082764,2,1,141.159778,174.965281,8600.32499,267.852281,255,369716329,4209820575,255,0.096789,0.044949,0.05184,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
1.245019,tcp,,FIN,14,10,774,556,18.473614,254,252,4620.009766,3219.228027,4,3,93.821769,132.026219,5103.797511,216.500812,255,3251223552,2241552674,255,0.111449,0.056774,0.054675,55,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
1.253828,tcp,,FIN,10,8,534,354,13.558478,254,252,3069.001465,1977.942627,2,1,139.314222,167.229859,8483.580249,233.996219,255,243247198,1038797259,255,0.147577,0.082484,0.065093,53,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.437373,tcp,,FIN,10,6,534,268,34.295669,254,252,8797.982422,4097.189453,2,1,46.438667,71.376203,2415.336452,118.632852,255,1444592826,2889644883,255,0.136392,0.080483,0.055909,53,45,0,0,5,1,1,1,1,3,0,0,0,3,3,0,Normal,0
0.977556,tcp,,FIN,14,12,774,642,25.573983,254,252,5884.062012,4820.184082,4,3,72.000151,82.877273,4533.477712,117.1375,255,1188495422,2825925190,255,0.129517,0.065903,0.063614,55,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
1.472479,tcp,,FIN,14,10,774,556,15.619917,254,252,3906.337646,2721.94043,4,3,113.205308,155.323891,6534.927742,279.76475,255,1407505321,3635515191,255,0.173835,0.074563,0.099272,55,56,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.546057,tcp,,FIN,10,6,534,268,27.46966,254,252,7046.883789,3281.70874,2,1,60.495111,96.581203,3161.723562,162.716906,255,3066705582,3682929376,255,0.118301,0.063148,0.055153,53,45,0,0,2,1,2,1,1,1,0,0,0,2,1,0,Normal,0
0.777452,tcp,,FIN,14,10,774,556,29.58382,254,252,7398.527344,5155.302246,4,3,57.954999,80.310555,3023.701394,115.800648,255,395641998,614084753,255,0.117601,0.054648,0.062953,55,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.584485,tcp,,FIN,10,6,534,268,25.663619,254,252,6583.57373,3065.947021,2,1,62.541889,105.108602,3412.974735,184.385984,255,2998676002,1824933248,255,0.137462,0.058933,0.078529,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.444704,tcp,,FIN,10,6,534,268,33.730302,254,252,8652.946289,4029.646729,2,1,49.402778,77.918797,2522.28427,126.614406,255,4084555487,3515036110,255,0.110513,0.055101,0.055412,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
1.260963,tcp,,FIN,14,12,774,642,19.826118,254,252,4561.593262,3736.82666,4,3,94.204844,111.295453,5894.104842,158.795562,255,3926463099,3782759918,255,0.099978,0.036706,0.063272,55,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.443821,tcp,,FIN,10,6,534,268,33.797408,254,252,8670.162109,4037.663818,2,1,49.313444,73.002797,2380.221909,128.260344,255,3076177316,161806474,255,0.100116,0.057304,0.042812,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.540759,tcp,,FIN,10,6,534,268,27.738788,254,252,7115.923828,3313.860596,2,1,60.084333,89.097602,3158.110319,160.691937,255,1140114020,236972499,255,0.111025,0.063731,0.047294,53,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
0.805962,tcp,,FIN,10,6,534,268,18.611299,254,252,4774.418457,2223.429932,2,1,89.551333,141.584,4401.96882,239.355953,255,1279871082,1922662335,255,0.174304,0.097376,0.076928,53,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Normal,0
1.327735,tcp,,FIN,10,8,534,354,12.80376,254,252,2898.168701,1867.842651,2,1,147.511889,179.876422,9308.715318,270.450688,255,2337809943,1582961239,255,0.182327,0.068595,0.113732,53,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Normal,0
0.611953,tcp,,FIN,10,6,534,268,24.511686,254,252,6288.064453,2928.329346,2,1,64.918,108.016,3408.021768,183.773484,255,127369766,747408051,255,0.178216,0.07187,0.106346,53,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.731005,tcp,,FIN,10,6,534,268,20.519695,254,252,5263.98584,2451.419678,2,1,80.119667,138.065203,4592.815164,246.353891,255,75000644,2957233594,255,0.111083,0.040677,0.070406,53,45,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Normal,0
0.831827,tcp,,FIN,10,6,588,268,18.032596,254,252,5097.213867,2154.294189,2,1,88.147556,149.276,4924.475771,251.152219,255,1780090592,2886883726,255,0.123823,0.08544,0.038383,59,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Normal,0
0.627072,tcp,,FIN,10,6,588,268,23.920699,254,252,6761.584473,2857.726074,2,1,65.312778,103.176602,3242.99086,146.793094,255,2680137336,668874856,255,0.184472,0.111186,0.073286,59,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
1.072758,tcp,,FIN,10,8,588,354,15.847004,254,252,3952.429199,2311.79834,2,1,112.419667,136.184422,6197.665287,219.295625,255,695304538,1397204776,255,0.180078,0.11946,0.060618,59,44,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0
0.681989,tcp,,FIN,10,6,588,268,21.994489,254,252,6217.108887,2627.608398,2,1,66.571111,114.758398,3549.962977,168.264719,255,2904873358,1050272803,255,0.189652,0.108193,0.081459,59,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.725886,tcp,,FIN,10,6,588,268,20.664402,254,252,5841.137695,2468.707275,2,1,74.065333,130.529203,3747.404536,188.814656,255,2356362985,2474621462,255,0.176357,0.073234,0.103123,59,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.594513,tcp,,FIN,10,8,588,354,28.594833,254,252,7131.887695,4171.481445,2,1,63.782333,72.442859,4233.785115,122.504703,255,1631859527,399354889,255,0.119231,0.087404,0.031827,59,44,0,0,5,1,2,2,1,3,0,0,0,4,3,0,Normal,0
0.932907,tcp,,FIN,10,6,588,268,16.078773,254,252,4544.933105,1920.877441,2,1,97.961778,171.372203,6037.912451,290.867094,255,228525630,959625633,255,0.186577,0.076036,0.110541,59,45,0,0,5,1,2,2,1,3,0,0,0,4,3,0,Normal,0
0.62457,tcp,,FIN,10,6,588,268,24.016523,254,252,6788.67041,2869.173828,2,1,69.396667,106.025203,3519.174375,152.437172,255,1893783595,2792528780,255,0.167417,0.093255,0.074162,59,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
0.362829,tcp,,FIN,10,6,588,268,41.341789,254,252,11685.94531,4938.96582,2,1,40.176333,48.823,2151.765622,71.212422,255,4225294808,3085388955,255,0.156789,0.118711,0.038078,59,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
0.476863,tcp,,FIN,10,6,588,268,31.455576,254,252,8891.442383,3757.892822,2,1,50.525556,80.247398,2743.67841,130.009266,255,1424450352,3455789978,255,0.108949,0.075623,0.033326,59,45,0,0,3,1,2,1,1,3,0,0,0,1,3,0,Normal,0
0.501567,tcp,,FIN,10,6,588,268,29.906273,254,252,8453.506836,3572.802734,2,1,51.088111,79.074797,2639.018213,115.117742,255,4174732695,3956008672,255,0.13293,0.106184,0.026746,59,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.724191,tcp,,FIN,10,6,588,268,20.712767,254,252,5854.809082,2474.485352,2,1,80.465667,128.450602,4203.944893,223.276781,255,1857179116,1464192244,255,0.108259,0.066234,0.042025,59,45,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Normal,0
1.055897,tcp,,FIN,10,8,588,354,16.100055,254,252,4015.543213,2348.713867,2,1,112.528778,141.688141,7777.767674,190.861031,255,1578537477,1735701437,255,0.124081,0.064078,0.060003,59,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.538355,tcp,,FIN,10,6,588,268,27.862656,254,252,7875.844238,3328.658691,2,1,59.802667,92.527,2967.63916,140.715484,255,2279325653,2122423336,255,0.162844,0.075719,0.087125,59,45,0,0,5,1,1,1,1,3,0,0,0,3,3,0,Normal,0
0.516181,tcp,,FIN,10,6,588,268,29.059575,254,252,8214.172852,3471.650391,2,1,57.227333,88.000398,2819.644027,122.581203,255,724737864,512637945,255,0.172604,0.07617,0.096434,59,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Normal,0
0.811886,tcp,,FIN,10,8,588,354,20.9389,254,252,5222.408203,3054.615967,2,1,85.639444,102.272141,5694.277619,127.963484,255,497511506,3805954335,255,0.125575,0.095972,0.029603,59,44,0,0,5,1,2,2,1,4,0,0,0,2,4,0,Normal,0
1.191899,tcp,,FIN,10,8,588,354,14.262954,254,252,3557.348633,2080.713379,2,1,132.433222,157.371141,8667.132829,229.193766,255,3024342472,4124271725,255,0.172393,0.089596,0.082797,59,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.643657,tcp,,FIN,10,6,588,268,23.304337,254,252,6587.358887,2784.091309,2,1,71.417667,102.941602,3599.386592,158.002891,255,499416314,4153248144,255,0.230167,0.128943,0.101224,59,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
0.656886,tcp,,FIN,10,6,588,268,22.835013,254,252,6454.697266,2728.022949,2,1,68.831222,101.617203,3714.21705,157.560047,255,2615743595,3616169525,255,0.237911,0.148797,0.089114,59,45,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Normal,0
0.744768,tcp,,FIN,10,6,588,268,20.140499,254,252,5693.047852,2406.118408,2,1,78.548556,125.845398,3945.843608,190.347406,255,2045426256,1125598594,255,0.202187,0.115538,0.086649,59,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.555311,tcp,,FIN,10,6,588,268,27.011889,254,252,7635.36084,3227.020508,2,1,61.590111,96.955203,3002.522727,145.981234,255,2067784035,48524254,255,0.138122,0.070526,0.067596,59,45,0,0,6,1,1,1,1,4,0,0,0,2,4,0,Normal,0
0.524011,tcp,,FIN,10,6,588,268,28.625352,254,252,8091.433105,3419.775391,2,1,58.21,90.204602,2820.391907,141.361719,255,1846267033,3720646493,255,0.147197,0.072985,0.074212,59,45,0,0,6,1,2,2,1,4,0,0,0,3,4,0,Normal,0
0.722598,tcp,,FIN,10,6,588,268,20.75843,254,252,5867.716309,2479.94043,2,1,80.178556,126.030203,4188.750687,220.176828,255,4120907333,2033050371,255,0.167987,0.092437,0.07555,59,45,0,0,6,1,2,2,1,4,0,0,0,3,4,0,Normal,0
0.354581,tcp,,FIN,10,6,588,268,42.303451,254,252,11957.77539,5053.852539,2,1,37.672667,61.197199,1845.922245,86.639773,255,4201086113,483137044,255,0.117191,0.048586,0.068605,59,45,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
0.920015,tcp,,FIN,10,6,588,268,16.304082,254,252,4608.620605,1947.794434,2,1,99.486222,168.851594,6016.817186,290.049562,255,2403874285,4256683837,255,0.145122,0.075756,0.069366,59,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.790013,tcp,,FIN,10,8,588,354,21.518633,254,252,5367.0,3139.188721,2,1,87.681,105.405141,5864.081599,145.030594,255,2176166557,2618307172,255,0.091991,0.052168,0.039823,59,44,0,0,4,1,1,1,1,3,0,0,0,5,3,0,Normal,0
0.868761,tcp,,FIN,10,8,588,354,19.568097,254,252,4880.513672,2854.640137,2,1,96.416333,113.93243,6041.425765,169.879219,255,2002591137,4023862722,255,0.144192,0.071225,0.072967,59,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
0.996891,tcp,,FIN,10,8,588,354,17.053017,254,252,4253.223145,2487.734375,2,1,110.654444,129.930141,6340.305495,205.558422,255,2428812974,2001191079,255,0.172376,0.087372,0.085004,59,44,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Normal,0
0.359856,tcp,,FIN,10,6,588,268,41.683339,254,252,11782.49023,4979.769531,2,1,38.405556,53.883801,1942.733844,78.690359,255,4068724723,3793721985,255,0.124438,0.090429,0.034009,59,45,0,0,8,1,2,2,1,5,0,0,0,3,5,0,Normal,0
0.422202,tcp,,FIN,10,6,588,268,35.528018,254,252,10042.58691,4244.414062,2,1,46.803222,65.195199,2396.503782,110.453086,255,607532396,51126217,255,0.16231,0.096218,0.066092,59,45,0,0,8,1,2,2,1,5,0,0,0,3,5,0,Normal,0
